Date,AA,BAC,BHI,CVX,DD,DOW,DPS,GS,HAL,HES,HON,HUN,JPM,KO,MMM,MPC,PEP,SLB,WFC,XOM,VV,return_AA,return_BAC,return_BHI,return_CVX,return_DD,return_DOW,return_DPS,return_GS,return_HAL,return_HES,return_HON,return_HUN,return_JPM,return_KO,return_MMM,return_MPC,return_PEP,return_SLB,return_WFC,return_XOM,response_VV
5-Jun-13,8.2,13.09,45.38,121.57,54.61,33.66,46.49,158.3,41.76,66.76,76.7,18.14,53.03,40.65,108.59,79.93,81.2,72.18,39.82,89.65,73.73,-0.021714,-0.020417,-0.00088106,-0.011369,-0.021378,-0.028121,-0.008994,-0.021127,-0.0054926,-0.022073,-0.013468,-0.025042,-0.018867,-0.018765,-0.013083,-0.00872,-0.0052816,-0.00924,-0.01545,-0.012636,-0.014007
6-Jun-13,8.26,13.2,45.62,120.59,54.79,33.89,46.08,159.68,42.35,67.99,77.66,18.24,53.5,40.79,108.67,82.75,81.66,73.3,40.72,90.23,74.39,0.00729043,0.0083682,0.00527474,-0.008094,0.00329068,0.0068098,-0.008858,0.0086798,0.0140295,0.0182565,0.0124386,0.00549754,0.0088239,0.00343812,0.000736445,0.0346728,0.00564904,0.0153976,0.0223501,0.00644877,0.0089118
7-Jun-13,8.33,13.38,46.49,121.7,55.44,34.35,46.33,166.01,43.16,69.18,79.08,18.48,54.27,41.41,111.11,83.63,82.51,73.93,41.25,91.45,75.4,0.0084389,0.0135442,0.018891,0.0091626,0.0117937,0.013482,0.00541068,0.0388762,0.0189457,0.0173512,0.0181197,0.0130721,0.0142899,0.0150854,0.0222049,0.0105783,0.0103552,0.0085581,0.0129317,0.0134304,0.0134858
10-Jun-13,8.36,13.3,46.23,122.69,55.52,34.33,47.05,167.49,42.82,68.75,78.68,18.56,54.36,41.18,110.81,82.41,82.85,73.3,41.27,91.12,75.33,0.00359497,-0.005997,-0.0056083,0.0081018,0.00144196,-0.00058241,0.0154212,0.0088756,-0.007909,-0.0062351,-0.005071,0.00431966,0.001657,-0.0055697,-0.0027037,-0.014696,0.00411225,-0.008558,0.000484731,-0.0036151,-0.00092881
11-Jun-13,8.23,13.12,45.47,121.45,54.85,34,46.66,163.31,42.04,67.29,78.16,18.26,53.49,40.79,110.22,79.86,82.53,71.44,40.66,90.46,74.6,-0.015672,-0.013626,-0.016576,-0.010158,-0.012141,-0.009659,-0.008324,-0.025273,-0.018384,-0.021465,-0.006631,-0.016296,-0.016134,-0.009516,-0.0053387,-0.031432,-0.0038699,-0.025703,-0.014891,-0.0072696,-0.009738
12-Jun-13,8.18,13.06,45.35,119.97,54.23,33.79,47,161.86,41.61,66.82,77.32,17.78,53.18,40.39,109.03,79.28,82.11,70.95,40.27,89.74,73.96,-0.0060939,-0.0045837,-0.0026426,-0.012261,-0.011368,-0.0061956,0.00726034,-0.008918,-0.010281,-0.0070092,-0.010805,-0.026639,-0.0058123,-0.009855,-0.010855,-0.0072892,-0.0051021,-0.0068825,-0.009638,-0.007991,-0.008616
13-Jun-13,8.2,13.21,46.95,121.66,53.88,34.65,46.81,165.82,43.08,66.85,78.31,18.38,54.17,40.41,111.2,80.79,81.98,72.46,40.94,91.33,75.11,0.002442,0.01142,0.034673,0.0139886,-0.0064749,0.0251328,-0.0040507,0.0241711,0.0347183,0.000448867,0.0127227,0.0331889,0.0184449,0.00049505,0.0197073,0.0188673,-0.0015845,0.0210593,0.0165008,0.0175627,0.0154293
14-Jun-13,8.12,13.07,46.03,120.28,52.68,34.01,46.93,162.92,42.93,65.97,78.18,18.27,53.13,40.34,111.03,79.61,82.13,71.6,40.16,90.58,74.64,-0.009804,-0.010655,-0.01979,-0.011408,-0.022523,-0.018643,0.00256027,-0.017644,-0.003488,-0.013251,-0.0016614,-0.0060027,-0.019386,-0.0017337,-0.0015299,-0.014713,0.00182804,-0.01194,-0.019236,-0.008246,-0.0062771
17-Jun-13,8.11,13.21,46.43,121.22,53.7,34.14,47.1,164.11,43.62,67.51,79.71,18,53.85,40.68,111.91,79,82.55,73.1,40.61,91.51,75.2,-0.0012323,0.0106546,0.0086524,0.00778472,0.0191771,0.00381512,0.00361587,0.00727765,0.0159449,0.0230756,0.0193812,-0.014889,0.0134607,0.008393,0.0078945,-0.0076919,0.00510081,0.0207333,0.0111429,0.0102148,0.00747467
18-Jun-13,8.21,13.27,46.75,121.52,54.02,34.62,47.43,164.15,44.07,67.52,80.85,18.07,54.11,40.93,112.97,78.92,82.57,74.16,40.84,91.93,75.79,0.0122551,0.00453173,0.00686845,0.00247178,0.00594135,0.0139618,0.00698194,0.000243709,0.0102635,0.000148115,0.0142005,0.00388135,0.00481661,0.00612672,0.0094273,-0.0010132,0.000242248,0.0143966,0.00564765,0.00457916,0.0078151
19-Jun-13,8.11,13.19,45.89,120.5,53.47,34.1,46.6,161.56,43.05,66.38,79.68,17.7,53.55,40.41,111.57,78.31,80.89,73.4,40.66,91,74.73,-0.012255,-0.0060469,-0.018567,-0.008429,-0.010234,-0.015134,-0.017654,-0.015904,-0.023417,-0.017028,-0.014577,-0.020688,-0.010403,-0.012786,-0.01247,-0.0077594,-0.020556,-0.010301,-0.0044172,-0.010168,-0.014085
20-Jun-13,8.02,12.89,44.92,117.95,52.59,33.19,45.38,155.41,41.8,64.28,77.67,17.23,52.48,39.13,108.78,73.79,78.91,72.14,40.09,89.05,72.87,-0.011159,-0.023007,-0.021364,-0.021389,-0.016595,-0.027049,-0.026529,-0.03881,-0.029466,-0.032147,-0.02555,-0.026913,-0.020184,-0.032188,-0.025325,-0.059452,-0.024782,-0.017315,-0.014118,-0.021661,-0.025205
21-Jun-13,7.98,12.69,44.87,118.93,52.91,32.63,45.54,154.25,41.79,64.02,78.25,16.69,51.96,39.76,109.59,72.81,80.13,72.83,40.96,89.48,73.09,-0.005,-0.015638,-0.0011137,0.0082743,0.00606637,-0.017017,0.00351958,-0.0074921,-0.00023926,-0.004053,0.00743975,-0.031842,-0.009958,0.0159719,0.00741864,-0.01337,0.0153424,0.0095193,0.0214691,0.00481713,0.00301453
24-Jun-13,7.79,12.3,44.33,116.82,52.66,32.35,45.19,150.78,40.95,62.87,76.65,16.36,50.92,39.53,107.5,70.38,80.13,71.24,39.8,88.48,71.83,-0.024098,-0.031215,-0.012108,-0.017901,-0.0047362,-0.008618,-0.0077152,-0.022753,-0.020305,-0.018126,-0.020659,-0.01997,-0.020218,-0.0058015,-0.019255,-0.033944,0,-0.022073,-0.028729,-0.011239,-0.017389
25-Jun-13,7.92,12.67,45.08,117.45,52.88,32.5,44.98,153.06,41.15,63.65,77.65,16.82,52.08,39.72,108.24,72.08,80.04,72.09,40.3,89.11,72.54,0.0165503,0.0296377,0.016777,0.00537842,0.00416904,0.00462607,-0.0046579,0.0150082,0.00487212,0.0123302,0.0129619,0.0277293,0.0225252,0.00479496,0.00686014,0.0238675,-0.0011238,0.0118609,0.0124846,0.00709502,0.0098359
26-Jun-13,7.75,12.76,45.31,118.15,53.53,32.2,45.64,151.66,41.47,65.71,79.75,16.83,52.5,40.33,109.68,72.43,81.3,71.81,41.02,89.8,73.25,-0.021698,0.00707828,0.00508907,0.00594229,0.012217,-0.009274,0.0145666,-0.009189,0.00774635,0.0318518,0.0266852,0.000594354,0.0080322,0.0152408,0.0132161,0.00484396,0.0156195,-0.0038916,0.0177083,0.00771341,0.0097401
27-Jun-13,7.87,13.01,45.87,118.71,53.57,32.35,46,153.51,41.84,67.05,80.2,16.86,53.15,40.26,110.24,71.05,81.74,71.93,41.56,90.04,73.73,0.0153652,0.019403,0.0122835,0.00472854,0.000746965,0.00464757,0.0078569,0.0121245,0.0088825,0.0201875,0.00562677,0.00178094,0.0123049,-0.0017372,0.00509277,-0.019237,0.00539746,0.00166968,0.0130784,0.00266904,0.00653152
28-Jun-13,7.82,12.86,46.13,118.34,52.5,32.17,45.93,151.25,41.72,66.49,79.34,16.56,52.79,40.11,109.35,71.06,81.79,71.66,41.27,90.35,73.41,-0.0063735,-0.011597,0.00565219,-0.0031217,-0.020176,-0.0055797,-0.0015229,-0.014832,-0.0028722,-0.008387,-0.010781,-0.017954,-0.0067963,-0.0037327,-0.008106,0.000140736,0.000611509,-0.0037607,-0.0070023,0.003437,-0.0043496
1-Jul-13,7.86,12.93,46.69,119.08,52.72,32.5,46.41,151.75,42.45,66.71,80.32,16.92,52.49,40.46,109.31,70.38,82.04,72.78,41.36,90.3,73.85,0.00510205,0.00542847,0.0120665,0.0062337,0.00418172,0.0102057,0.0103965,0.00330033,0.0173463,0.00330331,0.0122762,0.0215062,-0.0056991,0.0086882,-0.00036586,-0.009615,0.00305195,0.0155085,0.00217839,-0.00055356,0.00597584
2-Jul-13,7.8,12.9,47.58,119.15,52.54,32.44,46.6,150.92,42.79,67.22,77.88,16.59,52.8,40.37,108.73,69.29,81.68,72.61,41.22,90.64,73.75,-0.0076629,-0.0023229,0.0188825,0.000587667,-0.0034201,-0.0018479,0.00408559,-0.0054845,0.0079775,0.00761596,-0.030849,-0.019696,0.00588852,-0.0022269,-0.0053201,-0.015609,-0.0043978,-0.0023385,-0.0033907,0.00375816,-0.001355
3-Jul-13,7.71,12.83,47.62,119.08,52.4,32.43,46.58,150.43,42.65,67.2,78.51,16.6,52.77,40.49,109.45,70.73,80.73,73.01,41.22,90.69,73.87,-0.011606,-0.0054411,0.000840336,-0.00058767,-0.0026682,-0.00030831,-0.00042928,-0.003252,-0.0032772,-0.00029757,0.0080568,0.000602591,-0.00056834,0.0029681,0.00660008,0.0205692,-0.011699,0.00549376,0,0.000551481,0.0016258
5-Jul-13,7.81,13.06,48.09,120.51,53,32.69,46.37,153.24,43.71,68.13,80.06,16.76,53.99,40.52,111.54,68.99,80.8,74.09,42.07,91.57,74.64,0.0128868,0.0177679,0.0098214,0.0119372,0.0113853,0.0079853,-0.0045186,0.0185075,0.0245496,0.0137444,0.0195503,0.0095924,0.022856,0.000740649,0.0189154,-0.024908,0.000866712,0.0146842,0.0204113,0.0096566,0.0103698
8-Jul-13,7.92,13.28,48.69,121.24,53.76,33.09,46.39,153.81,43.92,68.53,80.67,17.07,54.7,40.54,112.13,69.44,81.78,74.79,42.83,92.25,75.05,0.0139862,0.016705,0.0123994,0.00603932,0.0142378,0.0121619,0.00043122,0.00371275,0.00479289,0.00585396,0.00759041,0.0183274,0.0130649,0.000493462,0.00527564,0.0065015,0.0120557,0.0094036,0.0179039,0.00739858,0.005478
9-Jul-13,7.91,13.53,48.96,123.27,53.91,34.02,46.6,156.94,44.31,68.57,81.39,17.14,54.89,40.83,113.35,70.12,82.77,76.54,42.7,93.34,75.57,-0.0012634,0.0186503,0.00552997,0.016605,0.00278629,0.0277175,0.00451662,0.0201455,0.0088406,0.000583516,0.0088857,0.00409238,0.00346747,0.00712796,0.0108215,0.009745,0.012033,0.0231293,-0.0030399,0.0117465,0.00690482
10-Jul-13,7.92,13.37,48.78,122.9,53.92,33.79,46.96,155.83,44.13,68.73,81.21,17.12,54.83,40.68,113.43,68.3,82.99,76.18,42.07,92.82,75.62,0.00126342,-0.011896,-0.0036832,-0.0030061,0.000185477,-0.0067837,0.00769563,-0.0070979,-0.0040706,0.00233066,-0.002214,-0.0011675,-0.0010937,-0.0036805,0.00070553,-0.026298,0.00265444,-0.0047145,-0.014864,-0.0055866,0.000661419
11-Jul-13,8.1,13.51,48.8,123.77,54.54,34.2,47.57,157.71,44.18,70.96,82.57,17.52,55.14,41.03,114.53,71.51,84.55,76.63,41.89,93.27,76.68,0.0224729,0.0104168,0.00040992,0.00705399,0.0114329,0.0120607,0.0129061,0.0119922,0.00113237,0.0319306,0.016608,0.0230957,0.00563792,0.0085669,0.0096509,0.0459275,0.018623,0.00588968,-0.0042878,0.00483638,0.0139201
12-Jul-13,8.1,13.78,49.16,124.06,54.41,34.12,47.46,160.11,44.64,71.17,82.37,17.5,54.97,41.03,115.14,73.24,84.32,76.84,42.63,93.4,76.82,0,0.0197881,0.00734997,0.00234031,-0.0023864,-0.0023419,-0.0023151,0.0151032,0.0103581,0.00295504,-0.0024251,-0.0011422,-0.0030878,0,0.00531198,0.0239044,-0.002724,0.00273669,0.0175111,0.00139283,0.0018241
15-Jul-13,8.17,13.88,48.91,124.68,54.63,34.4,47.5,163,44.11,71.06,82.3,17.53,54.89,41.01,114.85,73.1,84.72,77.02,43.35,93.25,77.01,0.0086048,0.00723069,-0.0050984,0.00498514,0.00403522,0.0081728,0.00084246,0.0178891,-0.011944,-0.0015468,-0.00085019,0.00171282,-0.0014564,-0.00048757,-0.0025219,-0.0019134,0.00473262,0.00233979,0.0167485,-0.0016073,0.00247026
16-Jul-13,8.11,13.92,48.69,124.12,54.38,33.97,47.31,160.24,43.63,70.74,82.03,17,55.01,40.23,114.34,69.93,84.02,76.52,43.02,93.3,76.7,-0.007371,0.0028777,-0.0045082,-0.0045016,-0.0045867,-0.012579,-0.004008,-0.017078,-0.010942,-0.0045134,-0.0032861,-0.0307,0.0021838,-0.019203,-0.0044505,-0.044334,-0.008297,-0.006513,-0.0076416,0.000536049,-0.0040336
17-Jul-13,8.19,14.31,48.9,124.35,57.25,34.73,47.7,161.5,44.14,71.28,82.44,17.16,55.27,40.84,114.64,69.75,85.24,77.61,43.51,93.46,76.9,0.009816,0.0276319,0.00430373,0.00185133,0.0514312,0.0221261,0.0082097,0.0078325,0.0116214,0.0076046,0.00498572,0.0093678,0.00471528,0.015049,0.00262032,-0.0025773,0.0144159,0.0141441,0.0113257,0.00171343,0.00260417
18-Jul-13,8.21,14.76,49.08,125.47,57.47,34.58,47.91,164.06,44.74,72.16,82.97,17.24,56.37,40.81,115.48,68.29,86.8,78.48,44.41,94.38,77.35,0.00243903,0.0309622,0.00367422,0.0089665,0.00383543,-0.0043284,0.00439285,0.0157271,0.0135016,0.0122701,0.00640834,0.00465117,0.0197068,-0.00073484,0.00730057,-0.021154,0.0181358,0.0111475,0.0204739,0.0097956,0.0058347
19-Jul-13,8.07,14.75,47.8,126.91,57.14,34.67,48.29,164.36,45.83,73.94,83.57,17.53,56.16,41.09,116.19,69.6,86.41,82.74,44.45,95.17,77.47,-0.017199,-0.00067774,-0.026426,0.0114115,-0.0057587,0.00259928,0.0079002,0.00182693,0.0240709,0.0243681,0.00720551,0.0166814,-0.0037323,0.00683763,0.00612943,0.0190012,-0.0045032,0.0528593,0.000900293,0.0083356,0.00155019
22-Jul-13,8.12,14.92,47.51,127.03,57.17,34.59,47.82,166.25,45.08,73.27,83.04,17.54,56.56,40.84,116.28,69.84,86.4,83.81,44.63,94.83,77.6,0.00617667,0.0114595,-0.0060854,0.000945105,0.000524888,-0.0023101,-0.009781,0.0114335,-0.0165,-0.009103,-0.0063622,0.000570288,0.00709726,-0.0061028,0.000774293,0.00344234,-0.00011573,0.0128492,0.00404132,-0.003579,0.00167666
23-Jul-13,8.14,14.94,47.75,127.26,57.12,34.55,47.68,166.26,45.58,73.43,83.27,17.72,56.67,40.96,116.75,71.77,86.2,83.57,44.57,95.2,77.51,0.00246003,0.00133958,0.00503885,0.00180896,-0.00087497,-0.0011571,-0.0029319,0.000060149,0.0110303,0.00218132,0.00276592,0.01021,0.00194295,0.00293399,0.00403382,0.0272596,-0.0023175,-0.0028677,-0.0013453,0.00389413,-0.0011605
24-Jul-13,8.05,14.71,47.76,126.37,57.38,34.37,46.32,165.04,44.82,72.63,83.01,17.65,56.63,40.86,116.33,70.39,85.64,82.85,44.31,94.99,77.2,-0.011118,-0.015515,0.000209402,-0.0070181,0.00454149,-0.0052235,-0.028938,-0.007365,-0.016815,-0.010955,-0.0031273,-0.0039582,-0.00070609,-0.0024444,-0.0036039,-0.019415,-0.0065177,-0.008653,-0.0058506,-0.0022083,-0.0040075
25-Jul-13,8.03,14.83,47.46,127.76,57.59,34.99,46.11,165.91,44.34,73.54,82.85,17.91,56.5,40.84,116.55,72.05,85.55,82.57,43.65,94.97,77.46,-0.0024876,0.0081246,-0.0063012,0.0109394,0.00365313,0.0178782,-0.004544,0.0052576,-0.010767,0.0124514,-0.0019293,0.0146234,-0.0022982,-0.0004896,0.00188939,0.0233091,-0.0010515,-0.0033853,-0.015007,-0.00021057,0.00336222
26-Jul-13,8.07,14.73,47.98,127.56,57.66,34.7,46.64,165.26,45.98,73.2,82.88,17.55,56.05,40.64,116.91,71.91,85.31,81.91,43.51,94.79,77.52,0.00496895,-0.0067659,0.010897,-0.0015667,0.00121475,-0.008323,0.0114287,-0.0039255,0.0363193,-0.0046341,0.000362035,-0.020305,-0.007996,-0.0049092,0.00308404,-0.001945,-0.0028093,-0.008025,-0.0032125,-0.0018971,0.000774293
29-Jul-13,8.04,14.52,47.24,126.17,57.54,35,46.8,163.17,45.53,72.03,82.76,17.76,55.69,40.28,116.61,72.23,85.25,81.15,43.25,94.03,77.22,-0.0037244,-0.014359,-0.015543,-0.010957,-0.0020833,0.0086084,0.00342466,-0.012727,-0.009835,-0.016113,-0.0014489,0.0118948,-0.0064436,-0.008898,-0.0025694,0.00444013,-0.00070356,-0.009322,-0.0059936,-0.00805,-0.0038775
30-Jul-13,8.03,14.52,47.13,125.78,57.68,35.06,46.45,162.43,45.23,73.19,83,18.13,55.33,40.32,116.84,73.01,85.11,81.43,43.26,93.81,77.31,-0.0012446,0,-0.0023313,-0.0030959,0.00243013,0.00171282,-0.0075067,-0.0045455,-0.0066109,0.0159761,0.00289575,0.0206193,-0.0064853,0.00099256,0.00197044,0.0107409,-0.0016436,0.00344446,0.000231187,-0.0023424,0.00116482
31-Jul-13,7.95,14.6,47.43,125.89,57.69,35.04,46.74,164.03,45.19,74.46,82.98,18.02,55.73,40.08,117.43,73.33,83.54,81.33,43.5,93.75,77.34,-0.010013,0.00549452,0.0063452,0.000874161,0.000173355,-0.00057061,0.00622386,0.0098022,-0.00088476,0.0172033,-0.00024099,-0.0060858,0.00720334,-0.0059702,0.00503693,0.00437338,-0.018619,-0.0012288,0.00553252,-0.0006398,0.000387973
1-Aug-13,7.95,14.95,48.41,126.44,58.45,35.4,47.26,167.49,46.41,76.04,84.56,18.34,56.54,40.57,118.41,75.09,84.2,83.55,44.26,92.73,78.31,0,0.0236898,0.0204515,0.00435938,0.0130878,0.0102216,0.0110639,0.0208743,0.0266391,0.0209974,0.0188617,0.0176022,0.0144298,0.0121514,0.0083108,0.0237176,0.0078694,0.0269303,0.0173204,-0.01094,0.012464
2-Aug-13,7.97,14.84,48.42,124.95,59.92,36.22,47.41,167.62,46.3,75.31,84.68,18.4,56.49,40.22,118.26,71.93,84.29,82.89,44.49,91.95,78.43,0.00251256,-0.0073851,0.000206548,-0.011854,0.0248387,0.0228996,0.00316891,0.000775865,-0.002373,-0.009647,0.0014181,0.0032662,-0.00088472,-0.008664,-0.0012676,-0.042994,0.00106831,-0.007931,0.00518311,-0.008447,0.0015312
5-Aug-13,8,14.8,48.03,123.99,59.59,36.48,47.47,168.32,46.05,75.08,84.53,18.44,56.1,40.29,117.92,71.69,84.48,82.89,44.34,91.59,78.33,0.00375705,-0.0026991,-0.008087,-0.0077127,-0.0055226,0.00715271,0.00126476,0.00416742,-0.0054142,-0.0030587,-0.0017729,0.00217155,-0.0069278,0.00173891,-0.0028792,-0.0033422,0.00225159,0,-0.0033772,-0.0039229,-0.0012758
6-Aug-13,7.91,14.64,47.43,123.14,59.2,36.06,47.15,164.78,45.85,73.46,84.16,18.06,55.49,40.37,117.5,71.12,85.05,82.22,44.03,91.47,77.86,-0.011314,-0.01087,-0.012571,-0.006879,-0.0065662,-0.01158,-0.0067639,-0.021256,-0.0043526,-0.021813,-0.0043868,-0.020823,-0.010933,0.00198364,-0.0035681,-0.007983,0.0067245,-0.008116,-0.007016,-0.001311,-0.0060183
7-Aug-13,7.79,14.53,47.54,123.33,59.6,36.29,47.22,163.45,45.53,73.56,83.65,17.95,55.3,40.15,117.83,71.72,84.76,81.05,43.27,91.34,77.59,-0.015287,-0.007542,0.00231652,0.00154177,0.00673403,0.006358,0.00148352,-0.008104,-0.0070037,0.00136036,-0.0060783,-0.0061094,-0.0034299,-0.0054645,0.00280457,0.0084011,-0.0034156,-0.014332,-0.017412,-0.0014222,-0.0034738
8-Aug-13,7.91,14.61,47.92,123.07,59.76,36.91,47.04,162.84,46.14,74.36,83.51,18,54.83,40.2,118.68,72.49,84.68,81.23,43.22,91.78,77.92,0.0152869,0.00549075,0.0079615,-0.0021104,0.00268097,0.0169403,-0.0038192,-0.003739,0.0133088,0.0108168,-0.001675,0.00278164,-0.008535,0.00124456,0.00718789,0.010679,-0.00094429,0.00221839,-0.0011562,0.0048056,0.00424411
9-Aug-13,8.22,14.45,47.44,122.5,59.74,38.04,46.85,162.13,46.03,74.89,83.32,18.2,54.52,40.16,118.31,73.24,84.34,80.49,43.23,90.72,77.68,0.0384424,-0.011012,-0.010067,-0.0046423,-0.00033473,0.0301557,-0.0040473,-0.0043696,-0.0023869,0.00710221,-0.0022778,0.0110498,-0.0056699,-0.0009955,-0.0031225,0.0102931,-0.0040232,-0.009152,0.000231348,-0.011617,-0.0030848
12-Aug-13,8.26,14.41,47.53,121.8,59.88,37.48,46.62,161.69,46.02,75.13,83.43,18.17,54.09,39.83,118.38,73.05,83.81,80.25,43.2,89.89,77.61,0.00485438,-0.002772,0.00189534,-0.0057307,0.00234075,-0.014831,-0.0049214,-0.0027176,-0.00021727,0.00319958,0.00131934,-0.0016497,-0.007918,-0.008251,0.000591491,-0.0025976,-0.0063039,-0.0029862,-0.0006942,-0.009191,-0.00090154
13-Aug-13,8.15,14.51,47.24,122.5,59.71,37.88,46.46,163.71,46.58,75.21,83.69,18.56,54.29,39.65,118.67,74.94,83.39,82.22,43.32,89.4,77.78,-0.013407,0.00691566,-0.0061201,0.00573067,-0.002843,0.0106158,-0.0034379,0.0124156,0.0120952,0.00106425,0.00311154,0.0212368,0.00369072,-0.0045294,0.00244674,0.0255437,-0.0050239,0.0242518,0.00277393,-0.005466,0.00218804
14-Aug-13,8.16,14.6,47.22,122.05,59.37,37.75,45.86,163.34,46.82,75.47,83.35,18.55,54.15,39.53,117.62,73.69,82.75,82.16,43.1,88.95,77.41,0.00122624,0.00618346,-0.00042346,-0.0036802,-0.0057105,-0.0034378,-0.012998,-0.0022627,0.0051392,0.00345103,-0.0040709,-0.00053894,-0.0025821,-0.0030311,-0.008887,-0.016821,-0.0077044,-0.00073002,-0.0050914,-0.0050463,-0.0047684
15-Aug-13,8.16,14.32,47.34,120.25,58.74,37.15,45.28,160.75,46.68,75.23,82.01,18.05,53.29,39.09,115.85,70.67,80.91,81.99,42.99,88.16,76.32,0,-0.019364,0.00253807,-0.014858,-0.010668,-0.016022,-0.012728,-0.015984,-0.0029947,-0.0031851,-0.016207,-0.027324,-0.016009,-0.011193,-0.015163,-0.041846,-0.022487,-0.0020713,-0.0025555,-0.008921,-0.014181
16-Aug-13,8.12,14.42,46.86,119.88,58.28,36.89,44.83,160.66,46.95,75.07,81.96,17.82,53.29,39.05,115.9,70,80.18,81.92,42.75,87.91,76.06,-0.004914,0.00695897,-0.010191,-0.0030817,-0.007862,-0.0070233,-0.009988,-0.00056003,0.0057674,-0.0021291,-0.00060987,-0.012824,0,-0.0010238,0.000431499,-0.009526,-0.009063,-0.00085413,-0.0055983,-0.0028398,-0.0034125
19-Aug-13,7.94,14.15,46.44,118.66,57.53,36.63,45.2,158.63,46.65,73.29,81.46,17.71,51.83,38.78,115.61,69.05,80.88,80.41,42.49,86.92,75.61,-0.022417,-0.018902,-0.009003,-0.010229,-0.012952,-0.0070729,0.0082195,-0.012716,-0.0064103,-0.023997,-0.0061192,-0.006192,-0.02778,-0.0069382,-0.0025053,-0.013664,0.0086925,-0.018605,-0.0061004,-0.011325,-0.005934
20-Aug-13,8,14.29,46.84,118.29,57.53,36.95,45.58,159.56,47.35,73.72,81.72,18.13,52.12,38.65,115.42,70.99,80.29,80.62,42.59,86.83,75.98,0.00752827,0.0098454,0.0085764,-0.003123,0,0.0086981,0.0083719,0.00584558,0.0148939,0.00584996,0.00318667,0.0234386,0.00557962,-0.0033579,-0.0016448,0.0277081,-0.0073215,0.00260821,0.00235073,-0.001036,0.0048816
21-Aug-13,7.84,14.34,46.22,117.7,57.15,37.14,45.16,157.11,46.98,73.03,80.58,17.81,51.63,38.28,113.42,71.85,79.08,80.05,42.36,86.42,75.53,-0.020203,0.00349284,-0.013325,-0.0050002,-0.0066272,0.00512891,-0.009257,-0.015474,-0.007845,-0.009404,-0.014048,-0.017808,-0.009446,-0.009619,-0.01748,0.0120416,-0.015185,-0.0070953,-0.005415,-0.0047331,-0.0059402
22-Aug-13,8.03,14.57,47.12,118.29,57.55,37.19,45.24,159.41,47.82,74.51,80.77,18,52.21,38.31,114.67,74.86,79.25,82.21,42.48,86.98,76.19,0.0239457,0.0159118,0.0192849,0.00500022,0.00697474,0.00134535,0.00176991,0.0145333,0.017722,0.020063,0.00235513,0.0106117,0.0111711,0.000783392,0.0109607,0.0410391,0.00214741,0.0266255,0.00282886,0.00645908,0.0087003
23-Aug-13,8.05,14.57,47.51,119.53,57.9,38.74,45.62,158.65,48.71,75.66,81.4,18.28,52.32,38.52,114.4,75.06,79.85,81.67,42.76,87.52,76.49,0.00248756,0,0.0082427,0.0104281,0.00606325,0.0408328,0.0083646,-0.004779,0.0184404,0.0153163,0.00776966,0.0154358,0.00210466,0.00546663,-0.0023574,0.00266809,0.00754246,-0.0065902,0.00656971,0.00618913,0.00392979
26-Aug-13,8.06,14.49,47.25,118.84,57.57,38.65,45.32,157.9,48.44,75.41,81.05,18.41,51.8,38.12,114.33,74.81,79.69,81.9,42.39,87.09,76.24,0.00124147,-0.0055059,-0.0054876,-0.0057893,-0.0057158,-0.0023259,-0.0065978,-0.0047386,-0.0055584,-0.0033097,-0.004309,0.00708643,-0.009989,-0.010439,-0.00061208,-0.0033362,-0.0020058,0.00281225,-0.008691,-0.0049253,-0.0032738
27-Aug-13,7.92,14.11,46.65,118.81,56.75,37.56,45.36,153.23,48.13,75.45,79.25,17.82,50.6,38.15,112.73,73.1,79.06,81.17,41.11,86.82,75,-0.017522,-0.026575,-0.01278,-0.00025247,-0.014346,-0.028607,0.000882223,-0.030022,-0.0064202,0.000530293,-0.022459,-0.032573,-0.023439,0.000786679,-0.014093,-0.023123,-0.007937,-0.008953,-0.030661,-0.0031051,-0.016398
28-Aug-13,7.93,14.12,47.19,121.81,56.79,37.45,44.9,152.97,48.9,76.48,79.45,17.56,50.58,38.35,113,74.04,79.37,82.68,41.25,88.84,75.24,0.00126183,0.000708466,0.0115091,0.0249369,0.000704598,-0.0029329,-0.010193,-0.0016982,0.0158717,0.0135591,0.00252048,-0.014698,-0.00039534,0.00522877,0.00239224,0.0127771,0.00391341,0.018432,0.00339971,0.023,0.00319489
29-Aug-13,7.81,14.17,46.65,120.37,56.66,37.52,44.59,153.63,48.54,75.82,80.06,17.74,50.7,38.1,113.32,73.63,79.33,81.6,41.25,87.27,75.43,-0.015248,0.00353482,-0.011509,-0.011892,-0.0022918,0.00186741,-0.0069282,0.00430529,-0.0073892,-0.008667,0.00764846,0.0101984,0.00236967,-0.0065402,0.00282786,-0.0055529,-0.0005041,-0.013148,0,-0.01783,0.00252207
30-Aug-13,7.7,14.12,46.49,120.43,56.62,37.4,44.76,152.13,48,74.85,79.57,17.5,50.53,38.18,113.58,72.51,79.73,80.94,41.08,87.16,75.13,-0.014185,-0.0035348,-0.0034357,0.000498339,-0.00070621,-0.0032034,0.00380526,-0.009812,-0.011187,-0.012876,-0.0061392,-0.013621,-0.0033587,0.00209754,0.00229176,-0.015328,0.00502956,-0.008121,-0.0041297,-0.0012613,-0.0039851
